COSTA RICA,3,5.88,19.61
PARAGUAY,11,21.57,41.18
PERU,4,7.84,49.02
URUGUAY,8,15.69,64.71
COREA DEMOCRATICA,3,5.88,70.59
JAPON,1,1.96,72.55
ESPA�A,5,9.8,82.35
ITALIA,9,17.65,100
Total,51,100,100
,,,
NSA :,780,,
,,,
AREA # 020100608,2119,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,7,9.86,9.86
BRASIL,8,11.27,21.13
CUBA,1,1.41,22.54
CHILE,1,1.41,23.94
EL SALVADOR,1,1.41,25.35
MEXICO,1,1.41,26.76
PARAGUAY,7,9.86,36.62
URUGUAY,12,16.9,53.52
COREA DEMOCRATICA,7,9.86,63.38
ESPA�A,15,21.13,84.51
ITALIA,10,14.08,98.59
PORTUGAL,1,1.41,100
Total,71,100,100
,,,
NSA :,795,,
,,,
AREA # 020100609,2120,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,28,31.46,31.46
BRASIL,1,1.12,32.58
CHILE,2,2.25,34.83
PANAMA,1,1.12,35.96
PARAGUAY,4,4.49,40.45
PERU,9,10.11,50.56
URUGUAY,16,17.98,68.54
COREA DEMOCRATICA,1,1.12,69.66
COREA REPUBLICANA,3,3.37,73.03
ARMENIA,4,4.49,77.53
ESPA�A,6,6.74,84.27
ITALIA,11,12.36,96.63
PORTUGAL,2,2.25,98.88
UCRANIA,1,1.12,100
Total,89,100,100
,,,
NSA :,876,,
,,,
AREA # 020100610,2121,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,48,34.04,34.04
CHILE,1,0.71,34.75
REPUBLICA DOMINICANA,3,2.13,36.88
PARAGUAY,23,16.31,53.19
PERU,24,17.02,70.21
URUGUAY,16,11.35,81.56
TAIWAN,2,1.42,82.98
ESPA�A,13,9.22,92.2
ITALIA,10,7.09,99.29
POLONIA,1,0.71,100
Total,141,100,100
,,,
NSA :,959,,
,,,
AREA # 020100611,2122,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,20,27.4,27.4
BRASIL,1,1.37,28.77
CHILE,2,2.74,31.51
ECUADOR,1,1.37,32.88
PARAGUAY,4,5.48,38.36
PERU,4,5.48,43.84
URUGUAY,19,26.03,69.86
VENEZUELA,1,1.37,71.23
ESPA�A,7,9.59,80.82
ITALIA,14,19.18,100
Total,73,100,100
,,,
NSA :,713,,
,,,
AREA # 020100612,2123,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,5,10.42,10.42
BRASIL,3,6.25,16.67
PARAGUAY,5,10.42,27.08
URUGUAY,10,20.83,47.92
LIBANO,1,2.08,50
ESPA�A,7,14.58,64.58
ITALIA,11,22.92,87.5
POLONIA,5,10.42,97.92
PORTUGAL,1,2.08,100
Total,48,100,100
,,,
NSA :,669,,
,,,
AREA # 020100613,2124,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,16,17.78,17.78
CANADA,1,1.11,18.89
COLOMBIA,1,1.11,20
REPUBLICA DOMINICANA,1,1.11,21.11
MEXICO,1,1.11,22.22
PARAGUAY,8,8.89,31.11
PERU,18,20,51.11
URUGUAY,12,13.33,64.44
COREA REPUBLICANA,3,3.33,67.78
SIRIA,1,1.11,68.89
ESPA�A,13,14.44,83.33
FRANCIA,1,1.11,84.44
ITALIA,13,14.44,98.89
POLONIA,1,1.11,100
Total,90,100,100
,,,
NSA :,953,,
,,,
AREA # 020100701,2125,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,27,29.03,29.03
BRASIL,1,1.08,30.11
COLOMBIA,2,2.15,32.26
COSTA RICA,2,2.15,34.41
CHILE,1,1.08,35.48
ECUADOR,1,1.08,36.56
ESTADOS UNIDOS,1,1.08,37.63
PARAGUAY,11,11.83,49.46
PERU,13,13.98,63.44
URUGUAY,4,4.3,67.74
COREA DEMOCRATICA,1,1.08,68.82
ISRAEL,2,2.15,70.97
ESPA�A,11,11.83,82.8
ITALIA,12,12.9,95.7
NORUEGA,1,1.08,96.77
POLONIA,1,1.08,97.85
SUIZA,1,1.08,98.92
ALEMANIA,1,1.08,100
Total,93,100,100
,,,
NSA :,1049,,
,,,
AREA # 020100702,2126,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,22,31.88,31.88
BRASIL,2,2.9,34.78
CHILE,1,1.45,36.23
MEXICO,2,2.9,39.13
PARAGUAY,8,11.59,50.72
PERU,8,11.59,62.32
URUGUAY,4,5.8,68.12
ARMENIA,1,1.45,69.57
ESPA�A,5,7.25,76.81
FRANCIA,1,1.45,78.26
ITALIA,13,18.84,97.1
ALEMANIA,1,1.45,98.55
RUSIA,1,1.45,100
Total,69,100,100
,,,
NSA :,999,,
,,,
AREA # 020100703,2127,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,12,9.16,9.16
BRASIL,1,0.76,9.92
CUBA,1,0.76,10.69
CHILE,4,3.05,13.74
REPUBLICA DOMINICANA,1,0.76,14.5
PARAGUAY,18,13.74,28.24
PERU,25,19.08,47.33
URUGUAY,19,14.5,61.83
COREA DEMOCRATICA,6,4.58,66.41
CHINA,3,2.29,68.7
ISRAEL,1,0.76,69.47
ESPA�A,14,10.69,80.15
FRANCIA,1,0.76,80.92
GRECIA,2,1.53,82.44
ITALIA,21,16.03,98.47
POLONIA,1,0.76,99.24
LITUANIA,1,0.76,100
Total,131,100,100
,,,
NSA :,1092,,
,,,
AREA # 020100704,2128,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,16,19.28,19.28
COLOMBIA,1,1.2,20.48
CHILE,2,2.41,22.89
PARAGUAY,12,14.46,37.35
PERU,5,6.02,43.37
URUGUAY,8,9.64,53.01
COREA DEMOCRATICA,7,8.43,61.45
COREA REPUBLICANA,2,2.41,63.86
ESPA�A,11,13.25,77.11
FRANCIA,1,1.2,78.31
ITALIA,14,16.87,95.18
POLONIA,2,2.41,97.59
PORTUGAL,1,1.2,98.8
UCRANIA,1,1.2,100
Total,83,100,100
,,,
NSA :,1050,,
,,,
AREA # 020100705,2129,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,25,27.17,27.17
BRASIL,3,3.26,30.43
COLOMBIA,1,1.09,31.52
CHILE,5,5.43,36.96
REPUBLICA DOMINICANA,1,1.09,38.04
MEXICO,1,1.09,39.13
PARAGUAY,6,6.52,45.65
PERU,10,10.87,56.52
URUGUAY,9,9.78,66.3
CHINA,1,1.09,67.39
TAIWAN,2,2.17,69.57
JAPON,1,1.09,70.65
ESPA�A,16,17.39,88.04
ITALIA,8,8.7,96.74
POLONIA,1,1.09,97.83
TURQUIA,1,1.09,98.91
LITUANIA,1,1.09,100
Total,92,100,100
,,,
NSA :,751,,
,,,
AREA # 020100706,2130,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,16,21.92,21.92
BRASIL,1,1.37,23.29
COLOMBIA,1,1.37,24.66
COSTA RICA,1,1.37,26.03
CHILE,2,2.74,28.77
NICARAGUA,3,4.11,32.88
PARAGUAY,8,10.96,43.84
PERU,6,8.22,52.05
URUGUAY,14,19.18,71.23
ESPA�A,10,13.7,84.93
GRECIA,1,1.37,86.3
ITALIA,10,13.7,100
Total,73,100,100
,,,
NSA :,887,,
,,,
AREA # 020100707,2131,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
SUDAFRICA,1,2.17,2.17
BOLIVIA,5,10.87,13.04
BRASIL,1,2.17,15.22
CHILE,1,2.17,17.39
PARAGUAY,8,17.39,34.78
PERU,2,4.35,39.13
URUGUAY,14,30.43,69.57
COREA DEMOCRATICA,1,2.17,71.74
CHINA,2,4.35,76.09
TAIWAN,1,2.17,78.26
ESPA�A,3,6.52,84.78
ITALIA,4,8.7,93.48
POLONIA,2,4.35,97.83
ALEMANIA,1,2.17,100
Total,46,100,100
,,,
NSA :,1468,,
,,,
AREA # 020100708,2132,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
CHILE,3,5.88,5.88
PARAGUAY,9,17.65,23.53
PERU,11,21.57,45.1
URUGUAY,8,15.69,60.78
ESPA�A,8,15.69,76.47
ITALIA,8,15.69,92.16
POLONIA,2,3.92,96.08
UCRANIA,1,1.96,98.04
AUSTRALIA,1,1.96,100
Total,51,100,100
,,,
NSA :,996,,
,,,
AREA # 020100709,2133,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,69,57.02,57.02
COLOMBIA,2,1.65,58.68
PARAGUAY,10,8.26,66.94
PERU,12,9.92,76.86
URUGUAY,7,5.79,82.64
CHINA,4,3.31,85.95
JAPON,1,0.83,86.78
ESPA�A,2,1.65,88.43
GRECIA,1,0.83,89.26
ITALIA,11,9.09,98.35
POLONIA,1,0.83,99.17
RUSIA,1,0.83,100
Total,121,100,100
,,,
NSA :,838,,
,,,
AREA # 020100710,2134,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,20,30.3,30.3
BRASIL,2,3.03,33.33
CHILE,3,4.55,37.88
ESTADOS UNIDOS,1,1.52,39.39
PARAGUAY,5,7.58,46.97
PERU,9,13.64,60.61
URUGUAY,12,18.18,78.79
ITALIA,14,21.21,100
Total,66,100,100
,,,
NSA :,1049,,
,,,
AREA # 020100801,2135,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,18,19.15,19.15
BRASIL,3,3.19,22.34
COLOMBIA,1,1.06,23.4
CHILE,2,2.13,25.53
ECUADOR,1,1.06,26.6
PARAGUAY,10,10.64,37.23
PERU,9,9.57,46.81
URUGUAY,13,13.83,60.64
CHINA,2,2.13,62.77
TAIWAN,4,4.26,67.02
JAPON,2,2.13,69.15
ESPA�A,13,13.83,82.98
FRANCIA,2,2.13,85.11
ITALIA,13,13.83,98.94
UCRANIA,1,1.06,100
Total,94,100,100
,,,
NSA :,991,,
,,,
AREA # 020100802,2136,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,35,28.93,28.93
BRASIL,1,0.83,29.75
COLOMBIA,1,0.83,30.58
CHILE,6,4.96,35.54
MEXICO,1,0.83,36.36
PARAGUAY,12,9.92,46.28
PERU,20,16.53,62.81
URUGUAY,11,9.09,71.9
VENEZUELA,1,0.83,72.73
TAIWAN,1,0.83,73.55
ESPA�A,14,11.57,85.12
GRECIA,1,0.83,85.95
ITALIA,17,14.05,100
Total,121,100,100
,,,
NSA :,1087,,
,,,
AREA # 020100803,2137,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,7,11.29,11.29
BRASIL,2,3.23,14.52
CHILE,1,1.61,16.13
PARAGUAY,8,12.9,29.03
PERU,3,4.84,33.87
URUGUAY,8,12.9,46.77
CHINA,1,1.61,48.39
ESPA�A,5,8.06,56.45
ITALIA,23,37.1,93.55
SUIZA,1,1.61,95.16
UCRANIA,3,4.84,100
Total,62,100,100
,,,
NSA :,738,,
,,,
AREA # 020100804,2138,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
MARRUECOS,1,1.18,1.18
BOLIVIA,4,4.71,5.88
BRASIL,4,4.71,10.59
COLOMBIA,1,1.18,11.76
ESTADOS UNIDOS,1,1.18,12.94
PARAGUAY,10,11.76,24.71
PERU,25,29.41,54.12
URUGUAY,8,9.41,63.53
VENEZUELA,1,1.18,64.71
COREA DEMOCRATICA,3,3.53,68.24
JAPON,2,2.35,70.59
ESPA�A,9,10.59,81.18
ITALIA,14,16.47,97.65
PORTUGAL,1,1.18,98.82
UCRANIA,1,1.18,100
Total,85,100,100
,,,
NSA :,936,,
,,,
AREA # 020100805,2139,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,30,46.88,46.88
CHILE,1,1.56,48.44
PARAGUAY,8,12.5,60.94
PERU,5,7.81,68.75
CHINA,3,4.69,73.44
ESPA�A,6,9.38,82.81
FRANCIA,1,1.56,84.38
ITALIA,9,14.06,98.44
POLONIA,1,1.56,100
Total,64,100,100
,,,
NSA :,784,,
,,,
AREA # 020100806,2140,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
COLOMBIA,1,2.44,2.44
CHILE,1,2.44,4.88
PARAGUAY,4,9.76,14.63
PERU,2,4.88,19.51
URUGUAY,3,7.32,26.83
CHINA,2,4.88,31.71
ISRAEL,5,12.2,43.9
ESPA�A,9,21.95,65.85
ITALIA,14,34.15,100
Total,41,100,100
,,,
NSA :,841,,
,,,
AREA # 020100807,2141,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,30,41.1,41.1
CHILE,3,4.11,45.21
PARAGUAY,10,13.7,58.9
PERU,5,6.85,65.75
URUGUAY,4,5.48,71.23
COREA DEMOCRATICA,1,1.37,72.6
CHINA,1,1.37,73.97
ARMENIA,2,2.74,76.71
ESPA�A,9,12.33,89.04
ITALIA,8,10.96,100
Total,73,100,100
,,,
NSA :,1081,,
,,,
AREA # 020100808,2142,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,19,25,25
BRASIL,3,3.95,28.95
COLOMBIA,1,1.32,30.26
CHILE,1,1.32,31.58
PARAGUAY,5,6.58,38.16
PERU,8,10.53,48.68
URUGUAY,3,3.95,52.63
VENEZUELA,1,1.32,53.95
COREA DEMOCRATICA,1,1.32,55.26
COREA REPUBLICANA,1,1.32,56.58
CHINA,1,1.32,57.89
SIRIA,1,1.32,59.21
ESPA�A,17,22.37,81.58
ITALIA,10,13.16,94.74
RUSIA,3,3.95,98.68
UCRANIA,1,1.32,100
Total,76,100,100
,,,
NSA :,1045,,
,,,
AREA # 020100809,2143,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,14,22.95,22.95
BRASIL,1,1.64,24.59
CHILE,1,1.64,26.23
PARAGUAY,9,14.75,40.98
PERU,4,6.56,47.54
URUGUAY,6,9.84,57.38
COREA REPUBLICANA,2,3.28,60.66
ESPA�A,10,16.39,77.05
ITALIA,11,18.03,95.08
SUIZA,2,3.28,98.36
UCRANIA,1,1.64,100
Total,61,100,100
,,,
NSA :,739,,
,,,
AREA # 020100901,2144,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,2.13,2.13
BRASIL,4,8.51,10.64
COLOMBIA,1,2.13,12.77
ECUADOR,1,2.13,14.89
ESTADOS UNIDOS,1,2.13,17.02
PARAGUAY,3,6.38,23.4
PERU,5,10.64,34.04
URUGUAY,7,14.89,48.94
COREA REPUBLICANA,1,2.13,51.06
TAIWAN,1,2.13,53.19
LIBANO,1,2.13,55.32
AUSTRIA,1,2.13,57.45
ESPA�A,10,21.28,78.72
ITALIA,7,14.89,93.62
POLONIA,2,4.26,97.87
PORTUGAL,1,2.13,100
Total,47,100,100
,,,
NSA :,791,,
,,,
AREA # 020100902,2145,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,14,20.59,20.59
BRASIL,1,1.47,22.06
CHILE,3,4.41,26.47
PARAGUAY,8,11.76,38.24
PERU,9,13.24,51.47
URUGUAY,6,8.82,60.29
ESPA�A,8,11.76,72.06
ITALIA,14,20.59,92.65
UCRANIA,4,5.88,98.53
MONTENEGRO,1,1.47,100
Total,68,100,100
,,,
NSA :,831,,
,,,
AREA # 020100903,2146,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,6,13.04,13.04
BRASIL,6,13.04,26.09
ESTADOS UNIDOS,2,4.35,30.43
MEXICO,2,4.35,34.78
PARAGUAY,2,4.35,39.13
PERU,4,8.7,47.83
CHINA,1,2.17,50
JAPON,3,6.52,56.52
SIRIA,1,2.17,58.7
ESPA�A,7,15.22,73.91
FRANCIA,1,2.17,76.09
ITALIA,8,17.39,93.48
POLONIA,1,2.17,95.65
TURQUIA,1,2.17,97.83
ALEMANIA,1,2.17,100
Total,46,100,100
,,,
NSA :,785,,
,,,
AREA # 020100904,2147,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,7,5.83,5.83
BRASIL,20,16.67,22.5
CHILE,4,3.33,25.83
ESTADOS UNIDOS,1,0.83,26.67
MEXICO,4,3.33,30
PARAGUAY,7,5.83,35.83
PERU,22,18.33,54.17
URUGUAY,16,13.33,67.5
COREA REPUBLICANA,4,3.33,70.83
DINAMARCA,2,1.67,72.5
ESPA�A,11,9.17,81.67
ITALIA,11,9.17,90.83
POLONIA,1,0.83,91.67
REINO UNIDO,5,4.17,95.83
RUSIA,2,1.67,97.5
AUSTRALIA,3,2.5,100
Total,120,100,100
,,,
NSA :,720,,
,,,
AREA # 020100905,2148,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,46,34.85,34.85
BRASIL,14,10.61,45.45
CHILE,10,7.58,53.03
PARAGUAY,9,6.82,59.85
PERU,7,5.3,65.15
URUGUAY,13,9.85,75
COREA DEMOCRATICA,2,1.52,76.52
CHINA,2,1.52,78.03
TAIWAN,7,5.3,83.33
ESPA�A,9,6.82,90.15
ITALIA,10,7.58,97.73
PAISES BAJOS,1,0.76,98.48
RUSIA,1,0.76,99.24
MONTENEGRO,1,0.76,100
Total,132,100,100
,,,
NSA :,869,,
,,,
AREA # 020100906,2149,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,27,38.57,38.57
ESTADOS UNIDOS,2,2.86,41.43
PARAGUAY,7,10,51.43
PERU,3,4.29,55.71
URUGUAY,9,12.86,68.57
COREA DEMOCRATICA,1,1.43,70
TAIWAN,3,4.29,74.29
TAILANDIA,1,1.43,75.71
ESPA�A,7,10,85.71
ITALIA,9,12.86,98.57
RUMANIA,1,1.43,100
Total,70,100,100
,,,
NSA :,922,,
,,,
AREA # 020100907,2150,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,14,19.44,19.44
BRASIL,1,1.39,20.83
PARAGUAY,7,9.72,30.56
PERU,22,30.56,61.11
URUGUAY,11,15.28,76.39
CHINA,2,2.78,79.17
ESPA�A,8,11.11,90.28
ITALIA,6,8.33,98.61
POLONIA,1,1.39,100
Total,72,100,100
,,,
NSA :,813,,
,,,
AREA # 020100908,2151,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,8,13.11,13.11
COLOMBIA,2,3.28,16.39
ESTADOS UNIDOS,1,1.64,18.03
PARAGUAY,3,4.92,22.95
PERU,9,14.75,37.7
URUGUAY,12,19.67,57.38
COREA DEMOCRATICA,4,6.56,63.93
CHINA,3,4.92,68.85
ESPA�A,5,8.2,77.05
ITALIA,10,16.39,93.44
PORTUGAL,1,1.64,95.08
RUSIA,2,3.28,98.36
ESLOVENIA,1,1.64,100
Total,61,100,100
,,,
NSA :,676,,
,,,
AREA # 020100909,2152,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,17,34.69,34.69
BRASIL,2,4.08,38.78
COLOMBIA,1,2.04,40.82
CHILE,2,4.08,44.9
PARAGUAY,1,2.04,46.94
PERU,3,6.12,53.06
URUGUAY,3,6.12,59.18
VENEZUELA,2,4.08,63.27
ARMENIA,2,4.08,67.35
ESPA�A,3,6.12,73.47
GRECIA,1,2.04,75.51
ITALIA,11,22.45,97.96
POLONIA,1,2.04,100
Total,49,100,100
,,,
NSA :,636,,
,,,
AREA # 020100910,2153,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,34,41.46,41.46
COLOMBIA,1,1.22,42.68
ESTADOS UNIDOS,1,1.22,43.9
PARAGUAY,8,9.76,53.66
PERU,11,13.41,67.07
URUGUAY,5,6.1,73.17
CHINA,2,2.44,75.61
ISRAEL,1,1.22,76.83
ESPA�A,9,10.98,87.8
ITALIA,9,10.98,98.78
RUSIA,1,1.22,100
Total,82,100,100
,,,
NSA :,719,,
,,,
AREA # 020101001,2154,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,8,15.38,15.38
BRASIL,2,3.85,19.23
COLOMBIA,1,1.92,21.15
ESTADOS UNIDOS,1,1.92,23.08
PARAGUAY,6,11.54,34.62
PERU,6,11.54,46.15
URUGUAY,10,19.23,65.38
ESPA�A,7,13.46,78.85
FRANCIA,1,1.92,80.77
ITALIA,8,15.38,96.15
POLONIA,1,1.92,98.08
RUSIA,1,1.92,100
Total,52,100,100
,,,
NSA :,693,,
,,,
AREA # 020101002,2155,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,15,12.82,12.82
COLOMBIA,1,0.85,13.68
CUBA,1,0.85,14.53
ESTADOS UNIDOS,1,0.85,15.38
PARAGUAY,14,11.97,27.35
PERU,29,24.79,52.14
URUGUAY,16,13.68,65.81
VENEZUELA,1,0.85,66.67
ARABIA SAUDITA,1,0.85,67.52
COREA DEMOCRATICA,3,2.56,70.09
CHINA,2,1.71,71.79
JAPON,1,0.85,72.65
LIBANO,1,0.85,73.5
BULGARIA,1,0.85,74.36
ESPA�A,13,11.11,85.47
GRECIA,1,0.85,86.32
ITALIA,15,12.82,99.15
POLONIA,1,0.85,100
Total,117,100,100
,,,
NSA :,1010,,
,,,
AREA # 020101003,2156,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,5,8.06,8.06
BRASIL,3,4.84,12.9
CANADA,3,4.84,17.74
CUBA,1,1.61,19.35
CHILE,2,3.23,22.58
ECUADOR,3,4.84,27.42
MEXICO,1,1.61,29.03
PARAGUAY,3,4.84,33.87
PERU,11,17.74,51.61
URUGUAY,5,8.06,59.68
CHINA,6,9.68,69.35
BULGARIA,1,1.61,70.97
ESPA�A,8,12.9,83.87
FRANCIA,1,1.61,85.48
ITALIA,7,11.29,96.77
POLONIA,2,3.23,100
Total,62,100,100
,,,
NSA :,905,,
,,,
AREA # 020101004,2157,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,15,31.25,31.25
PARAGUAY,4,8.33,39.58
PERU,2,4.17,43.75
URUGUAY,4,8.33,52.08
ESPA�A,8,16.67,68.75
FRANCIA,1,2.08,70.83
ITALIA,13,27.08,97.92
TURQUIA,1,2.08,100
Total,48,100,100
,,,
NSA :,732,,
,,,
AREA # 020101005,2158,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,33,37.5,37.5
BRASIL,3,3.41,40.91
CHILE,1,1.14,42.05
MEXICO,1,1.14,43.18
PARAGUAY,6,6.82,50
PERU,5,5.68,55.68
URUGUAY,9,10.23,65.91
COREA DEMOCRATICA,5,5.68,71.59
CHINA,2,2.27,73.86
TAILANDIA,2,2.27,76.14
ARMENIA,1,1.14,77.27
ESPA�A,6,6.82,84.09
ITALIA,12,13.64,97.73
PORTUGAL,1,1.14,98.86
TURQUIA,1,1.14,100
Total,88,100,100
,,,
NSA :,801,,
,,,
AREA # 020101006,2159,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,15,25,25
COLOMBIA,1,1.67,26.67
CHILE,1,1.67,28.33
ESTADOS UNIDOS,1,1.67,30
PARAGUAY,12,20,50
PERU,1,1.67,51.67
URUGUAY,11,18.33,70
VENEZUELA,1,1.67,71.67
COREA DEMOCRATICA,1,1.67,73.33
ISRAEL,1,1.67,75
SIRIA,1,1.67,76.67
ESPA�A,8,13.33,90
ITALIA,5,8.33,98.33
POLONIA,1,1.67,100
Total,60,100,100
,,,
NSA :,848,,
,,,
AREA # 020101007,2160,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,9,14.52,14.52
BRASIL,3,4.84,19.35
CHILE,2,3.23,22.58
PARAGUAY,9,14.52,37.1
PERU,6,9.68,46.77
URUGUAY,7,11.29,58.06
VENEZUELA,1,1.61,59.68
TAIWAN,1,1.61,61.29
LAO,1,1.61,62.9
ESPA�A,13,20.97,83.87
ITALIA,6,9.68,93.55
POLONIA,3,4.84,98.39
UCRANIA,1,1.61,100
Total,62,100,100
,,,
NSA :,762,,
,,,
AREA # 020101008,2161,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,12,21.43,21.43
BRASIL,1,1.79,23.21
CHILE,1,1.79,25
PARAGUAY,2,3.57,28.57
PERU,17,30.36,58.93
URUGUAY,4,7.14,66.07
COREA REPUBLICANA,4,7.14,73.21
JAPON,1,1.79,75
ESPA�A,6,10.71,85.71
ITALIA,8,14.29,100
Total,56,100,100
,,,
NSA :,677,,
,,,
AREA # 020101009,2162,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,51,35.42,35.42
BRASIL,1,0.69,36.11
CHILE,3,2.08,38.19
ESTADOS UNIDOS,2,1.39,39.58
PARAGUAY,21,14.58,54.17
PERU,22,15.28,69.44
URUGUAY,10,6.94,76.39
COREA DEMOCRATICA,5,3.47,79.86
COREA REPUBLICANA,2,1.39,81.25
CHINA,3,2.08,83.33
ARMENIA,5,3.47,86.81
ESPA�A,8,5.56,92.36
ITALIA,4,2.78,95.14
POLONIA,2,1.39,96.53
TURQUIA,3,2.08,98.61
ESTONIA,1,0.69,99.31
ESLOVAQUIA,1,0.69,100
Total,144,100,100
,,,
NSA :,813,,
,,,
AREA # 020101010,2163,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,9,20,20
PARAGUAY,2,4.44,24.44
PERU,1,2.22,26.67
URUGUAY,6,13.33,40
COREA DEMOCRATICA,6,13.33,53.33
SIRIA,1,2.22,55.56
ESPA�A,15,33.33,88.89
ITALIA,4,8.89,97.78
POLONIA,1,2.22,100
Total,45,100,100
,,,
NSA :,681,,
,,,
AREA # 020101011,2164,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,29,34.52,34.52
COLOMBIA,1,1.19,35.71
CHILE,1,1.19,36.9
PARAGUAY,13,15.48,52.38
PERU,8,9.52,61.9
URUGUAY,9,10.71,72.62
VENEZUELA,1,1.19,73.81
COREA DEMOCRATICA,3,3.57,77.38
ESPA�A,12,14.29,91.67
ITALIA,5,5.95,97.62
PORTUGAL,1,1.19,98.81
RUSIA,1,1.19,100
Total,84,100,100
,,,
NSA :,726,,
,,,
AREA # 020101012,2165,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,18,18.75,18.75
BRASIL,5,5.21,23.96
CHILE,2,2.08,26.04
PARAGUAY,11,11.46,37.5
PERU,21,21.88,59.38
URUGUAY,16,16.67,76.04
COREA DEMOCRATICA,2,2.08,78.13
ESPA�A,8,8.33,86.46
ITALIA,6,6.25,92.71
POLONIA,2,2.08,94.79
REINO UNIDO,1,1.04,95.83
RUSIA,2,2.08,97.92
UCRANIA,2,2.08,100
Total,96,100,100
,,,
NSA :,804,,
,,,
AREA # 020101101,2166,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
MARRUECOS,1,1.16,1.16
BOLIVIA,26,30.23,31.4
COLOMBIA,1,1.16,32.56
CHILE,2,2.33,34.88
REPUBLICA DOMINICANA,1,1.16,36.05
ECUADOR,2,2.33,38.37
PARAGUAY,3,3.49,41.86
PERU,11,12.79,54.65
URUGUAY,10,11.63,66.28
COREA DEMOCRATICA,4,4.65,70.93
TAIWAN,3,3.49,74.42
ISRAEL,1,1.16,75.58
ARMENIA,1,1.16,76.74
ESPA�A,12,13.95,90.7
ITALIA,5,5.81,96.51
TURQUIA,1,1.16,97.67
RUSIA,1,1.16,98.84
UCRANIA,1,1.16,100
Total,86,100,100
,,,
NSA :,764,,
,,,
AREA # 020101102,2167,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
AFRICA,2,1.13,1.13
BOLIVIA,65,36.72,37.85
BRASIL,4,2.26,40.11
CHILE,3,1.69,41.81
ESTADOS UNIDOS,1,0.56,42.37
PARAGUAY,25,14.12,56.5
PERU,33,18.64,75.14
URUGUAY,10,5.65,80.79
COREA DEMOCRATICA,5,2.82,83.62
COREA REPUBLICANA,4,2.26,85.88
CHINA,6,3.39,89.27
JAPON,2,1.13,90.4
